DELEGACION DE TRANSITO,FECHA DEL ACCIDENTE,DIA DE LA SEMANA,LOCALIDAD ACCIDENTE,MUNICIPIO ACCIDENTE,ZONA,CALLE/AVENIDA DEL ACCIDENTE,COLONIA,CONDICIONES DE LA VIA,CONDICIONES NATURALES,SUPERFICIE DE LA VIA,ESTADO DE LA VIA,TANGENTE,TIPO DE CONTROL DE TRANSITO,RESTRICCIONES DE LA VIA,TIPO DE ACCIDENTE,FORMA DE ACCIDENTARSE,CONTRA QUE FUE EL IMPACTO,CANTIDAD DE VEHICULOS,TIPO DE VEHICULO,MARCA,ENTIDAD FEDERATIVA DEL VEHICULO,COLOR DEL VEHICULO,TIPO DE SERVICIO PARA EL QUE SE OCUPAN LOS VEHICULOS,EDAD CONDUCTOR,SEXO CONDUCTOR,TIPO LICENCIA,LICENCIA VIGENTE,CAUSA ATRIBUIBLE AL CONDUCTOR
1,323,6,7,3,2,505,172,0,3,0,2,0,10,9,1,8,3,2.0,0,3,26,46,7,40.0,1,0,1,9
1,324,4,7,3,2,114,224,0,1,0,2,0,4,10,0,9,5,1.0,4,4,26,164,6,37.0,1,0,2,16
1,324,4,7,3,2,114,224,0,1,0,2,0,4,10,0,9,5,1.0,4,4,26,164,6,37.0,1,0,2,16
1,313,2,7,3,2,174,109,0,1,1,2,0,4,10,2,9,5,2.0,4,4,26,164,6,37.0,1,0,2,16
1,313,2,7,3,2,174,109,0,1,1,2,0,4,10,2,9,5,2.0,4,0,26,123,3,32.0,1,0,2,10
1,313,2,7,3,2,174,109,0,1,1,2,0,4,10,2,9,5,2.0,4,0,26,46,6,48.0,1,0,2,10
1,326,7,7,3,2,459,109,0,1,1,2,0,4,10,2,5,5,2.0,4,4,26,31,6,23.0,1,0,2,5
1,326,7,7,3,2,459,109,0,1,1,2,0,4,10,2,5,5,2.0,4,1,26,110,3,23.0,1,1,2,5
1,330,3,7,3,2,358,285,0,3,1,2,0,4,9,1,0,3,2.0,4,4,26,37,7,35.0,1,0,2,10
1,330,3,7,3,2,358,285,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,123,5,38.0,2,1,2,10
1,330,3,7,3,2,358,285,0,3,1,2,0,4,9,1,0,3,2.0,0,3,26,123,5,38.0,2,1,2,10
1,331,2,7,3,2,557,75,0,3,0,2,1,4,9,1,0,1,1.0,0,1,26,170,5,37.0,2,1,2,16
1,331,2,7,3,2,557,75,0,3,0,2,1,4,9,1,0,1,1.0,0,1,26,170,5,37.0,2,1,2,16
1,331,2,7,3,2,557,75,0,3,0,2,1,4,9,1,0,1,1.0,0,1,26,170,5,37.0,2,1,2,16
1,354,4,7,3,2,407,259,0,3,0,2,0,4,9,6,0,3,1.0,0,1,26,170,5,37.0,2,1,2,16
1,354,4,7,3,2,407,259,0,3,0,2,0,4,9,6,0,3,1.0,0,3,26,46,5,69.0,1,0,2,9
1,354,4,7,3,2,407,259,0,3,0,2,0,4,9,6,0,3,1.0,0,3,26,46,5,69.0,1,0,2,9
1,344,5,7,3,2,407,273,0,3,1,2,0,4,9,1,5,3,2.0,2,4,26,31,5,55.0,1,1,2,4
1,344,5,7,3,2,407,273,0,3,1,2,0,4,9,1,5,3,2.0,0,6,26,136,5,27.0,1,1,2,4
1,344,5,7,3,2,407,273,0,3,1,2,0,4,9,1,5,3,2.0,0,6,26,136,5,27.0,1,1,2,4
1,310,5,7,3,2,427,298,0,1,1,1,2,4,9,1,0,3,2.0,0,2,26,123,5,35.0,1,2,2,4
1,310,5,7,3,2,427,298,0,1,1,1,2,4,9,1,0,3,2.0,1,0,26,31,5,52.0,1,1,2,4
1,310,5,7,3,2,427,298,0,1,1,1,2,4,9,1,0,3,2.0,1,0,26,31,5,52.0,1,1,2,4
1,323,6,7,3,2,486,241,0,3,1,2,1,9,9,1,0,3,2.0,1,0,26,31,5,52.0,1,1,2,4
1,323,6,7,3,2,486,241,0,3,1,2,1,9,9,1,0,3,2.0,0,3,26,31,5,75.0,1,0,2,11
1,323,6,7,3,2,486,241,0,3,1,2,1,9,9,1,0,3,2.0,0,0,26,110,5,74.0,1,2,2,11
1,324,4,7,3,2,243,309,0,1,0,1,0,4,10,2,8,5,2.0,4,4,26,85,3,18.0,1,0,2,16
1,324,4,7,3,2,243,309,0,1,0,1,0,4,10,2,8,5,2.0,4,4,26,85,3,18.0,1,0,2,16
1,324,4,7,3,2,243,309,0,1,0,1,0,4,10,2,8,5,2.0,4,6,26,31,3,40.0,1,0,2,16
1,313,2,7,3,2,243,309,2,1,0,1,0,4,10,2,8,5,2.0,4,6,26,31,3,40.0,1,0,2,16
1,313,2,7,3,2,243,309,2,1,0,1,0,4,10,2,8,5,2.0,4,4,6,123,3,36.0,1,0,2,9
1,313,2,7,3,2,243,309,2,1,0,1,0,4,10,2,8,5,2.0,4,5,26,85,3,58.0,1,1,2,9
1,326,7,7,3,2,426,309,0,1,0,2,1,4,10,2,9,5,2.0,4,2,26,31,3,37.0,2,1,2,10
1,326,7,7,3,2,426,309,0,1,0,2,1,4,10,2,9,5,2.0,4,3,26,44,6,24.0,1,0,2,10
1,330,3,7,3,2,446,69,0,1,1,2,0,4,9,1,8,3,2.0,1,3,26,31,5,33.0,1,1,2,9
1,330,3,7,3,2,446,69,0,1,1,2,0,4,9,1,8,3,2.0,0,3,26,46,7,39.0,1,0,2,9
1,330,3,7,3,2,446,69,0,1,1,2,0,4,9,1,8,3,2.0,0,3,26,46,7,39.0,1,0,2,9
1,331,2,7,3,2,407,179,0,3,0,2,0,4,9,1,8,3,2.0,4,4,26,164,7,28.0,1,0,2,9
1,331,2,7,3,2,407,179,0,3,0,2,0,4,9,1,8,3,2.0,0,0,18,31,5,33.0,1,1,2,9
1,331,2,7,3,2,407,179,0,3,0,2,0,4,9,1,8,3,2.0,0,0,18,31,5,33.0,1,1,2,9
1,354,4,7,3,2,233,179,2,3,0,1,0,4,9,1,5,3,2.0,0,3,26,167,7,35.0,1,0,2,9
1,354,4,7,3,2,233,179,2,3,0,1,0,4,9,1,5,3,2.0,3,4,26,110,5,27.0,1,3,2,10
1,354,4,7,3,2,233,179,2,3,0,1,0,4,9,1,5,3,2.0,3,4,26,110,5,27.0,1,3,2,10
1,344,5,7,3,2,130,179,0,3,0,2,1,3,9,1,0,3,2.0,1,5,6,31,5,54.0,1,1,2,10
1,344,5,7,3,2,130,179,0,3,0,2,1,3,9,1,0,3,2.0,4,4,26,5,7,29.0,1,0,2,10
1,344,5,7,3,2,130,179,0,3,0,2,1,3,9,1,0,3,2.0,4,4,26,5,7,29.0,1,0,2,10
1,310,5,7,3,2,486,179,0,1,1,1,1,3,9,1,0,3,2.0,0,0,26,46,7,35.0,2,0,2,4
1,310,5,7,3,2,486,179,0,1,1,1,1,3,9,1,0,3,2.0,0,6,26,110,5,32.0,2,2,2,4
1,310,5,7,3,2,486,179,0,1,1,1,1,3,9,1,0,3,2.0,0,6,26,110,5,32.0,2,2,2,4
1,323,6,7,3,2,306,61,0,3,0,2,0,3,9,1,8,3,2.0,0,6,26,110,5,32.0,2,2,2,4
1,323,6,7,3,2,306,61,0,3,0,2,0,3,9,1,8,3,2.0,0,3,26,46,7,35.0,1,2,1,9
1,323,6,7,3,2,306,61,0,3,0,2,0,3,9,1,8,3,2.0,0,3,26,46,7,23.0,1,0,2,9
1,324,4,7,3,2,642,61,0,1,1,1,0,4,10,0,9,5,1.0,4,4,26,31,3,38.0,2,0,2,16
1,324,4,7,3,2,642,61,0,1,1,1,0,4,10,0,9,5,1.0,4,4,26,31,3,38.0,2,0,2,16
1,313,2,7,3,2,67,53,0,1,0,1,0,4,10,2,9,5,2.0,4,4,26,31,3,38.0,2,0,2,16
1,313,2,7,3,2,67,53,0,1,0,1,0,4,10,2,9,5,2.0,4,6,26,136,3,40.0,1,0,1,16
1,313,2,7,3,2,67,53,0,1,0,1,0,4,10,2,9,5,2.0,1,1,26,123,3,37.0,1,1,2,16
1,326,7,7,3,2,93,27,3,1,0,2,1,4,10,2,9,5,2.0,1,4,26,31,3,37.0,1,1,2,5
1,326,7,7,3,2,93,27,3,1,0,2,1,4,10,2,9,5,2.0,4,3,26,85,3,29.0,1,2,2,5
1,330,3,7,3,2,139,61,0,3,1,2,1,3,9,1,0,3,2.0,0,1,26,164,5,46.0,1,2,2,10
1,330,3,7,3,2,139,61,0,3,1,2,1,3,9,1,0,3,2.0,0,4,26,136,5,23.0,1,1,2,10
1,330,3,7,3,2,139,61,0,3,1,2,1,3,9,1,0,3,2.0,0,4,26,136,5,23.0,1,1,2,10
1,331,2,7,3,2,636,316,0,1,0,1,0,3,9,1,5,3,2.0,4,4,26,31,7,39.0,1,0,2,4
1,331,2,7,3,2,636,316,0,1,0,1,0,3,9,1,5,3,2.0,0,1,26,123,5,34.0,2,1,2,4
1,331,2,7,3,2,636,316,0,1,0,1,0,3,9,1,5,3,2.0,0,1,26,123,5,34.0,2,1,2,4
1,344,5,7,3,2,407,316,0,3,0,2,0,4,9,1,8,3,2.0,0,3,26,85,5,30.0,1,1,2,9
1,344,5,7,3,2,407,316,0,3,0,2,0,4,9,1,8,3,2.0,0,4,26,46,7,24.0,1,0,2,9
1,344,5,7,3,2,407,316,0,3,0,2,0,4,9,1,8,3,2.0,0,4,26,46,7,24.0,1,0,2,9
1,310,5,7,3,2,250,61,0,3,1,2,2,6,9,1,5,3,2.0,4,4,26,37,7,29.0,1,0,2,4
1,310,5,7,3,2,250,61,0,3,1,2,2,6,9,1,5,3,2.0,0,6,26,123,5,32.0,1,0,2,4
1,310,5,7,3,2,250,61,0,3,1,2,2,6,9,1,5,3,2.0,0,6,26,123,5,32.0,1,0,2,4
1,323,6,7,3,2,407,157,0,3,0,2,0,3,9,1,0,3,2.0,0,6,26,123,5,32.0,1,0,2,4
1,323,6,7,3,2,407,157,0,3,0,2,0,3,9,1,0,3,2.0,3,4,26,108,5,33.0,1,0,1,15
1,323,6,7,3,2,407,157,0,3,0,2,0,3,9,1,0,3,2.0,0,6,26,136,5,40.0,2,0,1,15
1,324,4,7,3,2,119,61,0,3,1,2,0,4,10,2,9,1,1.0,4,0,26,15,3,25.0,1,0,1,16
1,313,2,7,3,2,129,121,0,3,1,2,2,4,10,2,9,1,2.0,4,0,26,15,3,25.0,1,0,1,16
1,313,2,7,3,2,129,121,0,3,1,2,2,4,10,2,9,1,2.0,4,0,26,123,3,26.0,2,0,2,10
1,313,2,7,3,2,129,121,0,3,1,2,2,4,10,2,9,1,2.0,4,4,6,15,3,25.0,2,0,1,10
1,337,6,7,3,2,93,121,0,3,0,2,2,4,10,2,9,1,1.0,4,6,26,31,3,20.0,1,2,2,16
1,337,6,7,3,2,93,121,0,3,0,2,2,4,10,2,9,1,1.0,4,6,26,31,3,20.0,1,2,2,16
1,330,3,7,3,2,434,61,0,3,1,2,0,4,9,1,5,3,2.0,0,4,26,31,5,44.0,1,2,2,4
1,330,3,7,3,2,434,61,0,3,1,2,0,4,9,1,5,3,2.0,4,4,26,37,7,40.0,1,0,2,4
1,330,3,7,3,2,434,61,0,3,1,2,0,4,9,1,5,3,2.0,4,4,26,37,7,40.0,1,0,2,4
1,331,2,7,3,2,232,101,0,1,0,1,0,6,9,1,0,3,2.0,1,5,4,110,5,18.0,2,0,2,14
1,331,2,7,3,2,232,101,0,1,0,1,0,6,9,1,0,3,2.0,0,3,26,46,7,27.0,1,0,2,14
1,331,2,7,3,2,232,101,0,1,0,1,0,6,9,1,0,3,2.0,0,3,26,46,7,27.0,1,0,2,14
1,344,5,7,3,2,579,101,0,3,0,2,1,3,9,1,0,3,2.0,0,6,26,164,5,62.0,1,2,2,10
1,344,5,7,3,2,579,101,0,3,0,2,1,3,9,1,0,3,2.0,3,4,26,136,5,20.0,1,1,2,10
1,344,5,7,3,2,579,101,0,3,0,2,1,3,9,1,0,3,2.0,3,4,26,136,5,20.0,1,1,2,10
1,310,5,7,3,2,387,61,0,3,1,2,0,3,9,1,5,3,2.0,1,0,26,31,5,21.0,1,1,2,4
1,310,5,7,3,2,387,61,0,3,1,2,0,3,9,1,5,3,2.0,0,3,26,46,7,41.0,1,0,2,4
1,310,5,7,3,2,387,61,0,3,1,2,0,3,9,1,5,3,2.0,0,3,26,46,7,41.0,1,0,2,4
1,323,6,7,3,2,334,273,0,3,0,2,0,4,9,1,5,1,1.0,0,3,26,46,7,41.0,1,0,2,4
1,323,6,7,3,2,334,273,0,3,0,2,0,4,9,1,5,1,1.0,2,4,26,31,5,54.0,1,0,2,16
1,323,6,7,3,2,334,273,0,3,0,2,0,4,9,1,5,1,1.0,2,4,26,31,5,54.0,1,0,2,16
1,324,4,7,3,2,125,304,0,3,0,1,0,4,10,2,8,6,2.0,1,4,26,164,3,19.0,1,1,1,16
1,324,4,7,3,2,125,304,0,3,0,1,0,4,10,2,8,6,2.0,1,4,26,31,3,51.0,1,1,2,16
1,313,2,7,3,2,179,304,0,3,1,1,2,4,10,2,8,6,2.0,1,4,26,31,3,51.0,1,1,2,16
1,313,2,7,3,2,179,304,0,3,1,1,2,4,10,2,8,6,2.0,4,4,26,31,6,46.0,1,0,2,9
1,313,2,7,3,2,179,304,0,3,1,1,2,4,10,2,8,6,2.0,4,3,26,44,6,53.0,1,0,2,9
1,337,6,7,3,2,121,151,0,3,0,2,0,4,10,2,9,5,2.0,1,4,26,123,3,37.0,2,1,2,14
1,337,6,7,3,2,121,151,0,3,0,2,0,4,10,2,9,5,2.0,4,3,26,46,6,35.0,1,0,2,14
1,330,3,7,3,2,36,57,0,3,1,2,2,3,9,1,8,3,4.0,1,1,26,31,5,31.0,1,1,2,9
1,330,3,7,3,2,36,57,0,3,1,2,2,3,9,1,8,3,4.0,1,3,26,136,5,53.0,1,2,2,9
1,330,3,7,3,2,36,57,0,3,1,2,2,3,9,1,8,3,4.0,0,4,26,110,5,19.0,1,2,2,9
1,331,2,7,3,2,407,273,0,2,0,1,2,6,9,1,0,3,2.0,0,3,26,46,7,23.0,1,0,1,14
1,331,2,7,3,2,407,273,0,2,0,1,2,6,9,1,0,3,2.0,0,3,26,44,7,29.0,1,0,2,14
1,331,2,7,3,2,407,273,0,2,0,1,2,6,9,1,0,3,2.0,0,3,26,44,7,29.0,1,0,2,14
1,344,5,7,3,2,520,278,0,2,1,2,0,4,9,1,0,3,2.0,4,4,26,164,7,27.0,1,0,2,14
1,344,5,7,3,2,520,278,0,2,1,2,0,4,9,1,0,3,2.0,4,4,26,31,5,21.0,1,0,2,14
1,344,5,7,3,2,520,278,0,2,1,2,0,4,9,1,0,3,2.0,4,4,26,31,5,21.0,1,0,2,14
1,310,5,7,3,2,36,191,0,2,1,2,0,6,9,1,0,1,1.0,0,1,26,110,5,29.0,1,0,2,4
1,310,5,7,3,2,36,191,0,2,1,2,0,6,9,1,0,1,1.0,0,1,26,110,5,29.0,1,0,2,4
1,310,5,7,3,2,36,191,0,2,1,2,0,6,9,1,0,1,1.0,0,1,26,110,5,29.0,1,0,2,4
1,323,6,7,3,2,431,259,0,2,0,2,0,4,9,1,8,3,2.0,0,1,26,110,5,29.0,1,0,2,4
1,323,6,7,3,2,431,259,0,2,0,2,0,4,9,1,8,3,2.0,1,4,26,31,5,26.0,1,0,1,16
1,323,6,7,3,2,431,259,0,2,0,2,0,4,9,1,8,3,2.0,0,6,26,110,5,35.0,1,2,2,16
1,324,4,7,3,2,51,160,0,1,1,1,2,4,10,2,9,6,2.0,4,0,26,1,3,19.0,1,0,1,5
1,324,4,7,3,2,51,160,0,1,1,1,2,4,10,2,9,6,2.0,4,0,26,1,3,19.0,1,0,1,5
1,324,4,7,3,2,51,160,0,1,1,1,2,4,10,2,9,6,2.0,4,0,6,85,3,19.0,1,0,1,5
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,9,6,3.0,4,3,26,140,6,52.0,1,0,2,5
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,9,6,3.0,4,3,26,140,6,36.0,1,0,1,16
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,9,6,3.0,4,3,26,46,6,25.0,1,0,1,16
1,337,6,7,3,2,289,61,0,3,0,2,0,4,10,2,5,5,2.0,1,3,26,31,3,41.0,1,0,2,5
1,337,6,7,3,2,289,61,0,3,0,2,0,4,10,2,5,5,2.0,4,3,26,136,3,48.0,1,0,2,5
1,330,3,7,3,2,281,90,3,1,0,1,0,4,9,1,0,3,2.0,0,3,26,46,7,32.0,1,0,2,10
1,330,3,7,3,2,281,90,3,1,0,1,0,4,9,1,0,3,2.0,0,3,26,31,5,30.0,2,2,2,10
1,330,3,7,3,2,281,90,3,1,0,1,0,4,9,1,0,3,2.0,0,3,26,31,5,30.0,2,2,2,10
1,331,2,7,3,2,51,164,0,1,0,2,0,6,9,1,8,3,2.0,1,0,26,110,5,37.0,1,2,2,14
1,331,2,7,3,2,51,164,0,1,0,2,0,6,9,1,8,3,2.0,0,3,26,46,7,31.0,1,0,2,14
1,331,2,7,3,2,51,164,0,1,0,2,0,6,9,1,8,3,2.0,0,3,26,46,7,31.0,1,0,2,14
1,344,5,7,3,2,243,165,0,1,0,2,0,3,9,1,0,3,2.0,0,6,26,136,5,28.0,1,0,2,13
1,344,5,7,3,2,243,165,0,1,0,2,0,3,9,1,0,3,2.0,1,1,26,110,5,30.0,1,2,2,13
1,344,5,7,3,2,243,165,0,1,0,2,0,3,9,1,0,3,2.0,1,1,26,110,5,30.0,1,2,2,13
1,310,5,7,3,2,470,97,0,1,0,1,1,4,9,1,0,1,1.0,0,4,26,110,5,30.0,1,2,2,16
1,310,5,7,3,2,470,97,0,1,0,1,1,4,9,1,0,1,1.0,0,4,26,110,5,30.0,1,2,2,16
1,310,5,7,3,2,470,97,0,1,0,1,1,4,9,1,0,1,1.0,0,4,26,110,5,30.0,1,2,2,16
1,323,6,7,3,2,407,11,0,3,1,2,0,3,9,1,8,3,2.0,0,4,26,110,5,30.0,1,2,2,16
1,323,6,7,3,2,407,11,0,3,1,2,0,3,9,1,8,3,2.0,0,4,6,85,5,30.0,1,2,2,16
1,323,6,7,3,2,407,11,0,3,1,2,0,3,9,1,8,3,2.0,0,0,26,85,5,39.0,1,0,2,16
1,324,4,7,3,2,72,145,0,1,0,2,1,4,10,2,5,5,2.0,3,4,26,31,3,21.0,1,3,2,9
1,324,4,7,3,2,72,145,0,1,0,2,1,4,10,2,5,5,2.0,3,4,26,31,3,21.0,1,3,2,9
1,324,4,7,3,2,72,145,0,1,0,2,1,4,10,2,5,5,2.0,1,3,26,31,3,52.0,1,1,2,9
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,8,5,2.0,1,3,26,31,3,52.0,1,1,2,9
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,8,5,2.0,4,3,26,46,6,36.0,1,0,2,9
1,313,2,7,3,2,73,61,0,1,0,1,2,4,10,2,8,5,2.0,4,0,26,15,3,40.0,1,2,2,9
1,337,6,7,3,2,93,244,0,1,0,2,2,4,10,2,8,5,2.0,1,3,26,31,3,29.0,1,1,2,9
1,337,6,7,3,2,93,244,0,1,0,2,2,4,10,2,8,5,2.0,1,1,26,85,3,71.0,1,2,2,9
1,330,3,7,3,2,407,118,0,1,1,2,0,4,9,1,5,3,2.0,0,3,26,44,7,46.0,1,0,2,13
1,330,3,7,3,2,407,118,0,1,1,2,0,4,9,1,5,3,2.0,0,3,26,136,5,20.0,1,0,2,13
1,330,3,7,3,2,407,118,0,1,1,2,0,4,9,1,5,3,2.0,0,3,26,136,5,20.0,1,0,2,13
1,331,2,7,3,2,579,285,0,3,0,2,0,3,9,1,0,3,2.0,0,3,26,46,7,35.0,1,0,2,11
1,331,2,7,3,2,579,285,0,3,0,2,0,3,9,1,0,3,2.0,0,3,26,46,7,42.0,1,0,2,11
1,331,2,7,3,2,579,285,0,3,0,2,0,3,9,1,0,3,2.0,0,3,26,46,7,42.0,1,0,2,11
1,344,5,7,3,2,375,273,0,3,1,2,2,4,9,1,0,3,2.0,1,4,18,15,5,35.0,1,2,2,10
1,344,5,7,3,2,375,273,0,3,1,2,2,4,9,1,0,3,2.0,0,3,26,136,7,34.0,1,0,2,10
1,344,5,7,3,2,375,273,0,3,1,2,2,4,9,1,0,3,2.0,0,3,26,136,7,34.0,1,0,2,10
1,322,2,7,3,2,492,172,0,3,1,2,2,4,9,1,0,3,2.0,0,5,26,136,5,47.0,2,1,2,10
1,322,2,7,3,2,492,172,0,3,1,2,2,4,9,1,0,3,2.0,1,3,26,136,5,30.0,1,1,2,10
1,322,2,7,3,2,492,172,0,3,1,2,2,4,9,1,0,3,2.0,1,3,26,136,5,30.0,1,1,2,10
1,323,6,7,3,2,431,271,0,3,0,2,0,4,9,1,0,1,1.0,1,3,26,136,5,30.0,1,1,2,10
1,323,6,7,3,2,431,271,0,3,0,2,0,4,9,1,0,1,1.0,0,6,26,85,5,33.0,1,0,2,16
1,323,6,7,3,2,431,271,0,3,0,2,0,4,9,1,0,1,1.0,0,6,26,85,5,33.0,1,0,2,16
1,336,5,7,3,2,374,169,0,2,1,1,1,4,10,2,5,1,2.0,4,3,26,46,6,31.0,1,0,2,5
1,336,5,7,3,2,374,169,0,2,1,1,1,4,10,2,5,1,2.0,4,3,26,46,6,31.0,1,0,2,5
1,336,5,7,3,2,374,169,0,2,1,1,1,4,10,2,5,1,2.0,4,0,26,15,3,34.0,1,2,2,5
1,313,2,7,3,2,374,169,0,1,0,1,2,4,0,2,5,1,1.0,4,0,26,15,3,34.0,1,2,2,5
1,313,2,7,3,2,374,169,0,1,0,1,2,4,0,2,5,1,1.0,1,0,26,15,3,56.0,1,1,2,16
1,337,6,7,3,2,159,5,0,1,0,2,1,4,10,2,9,5,2.0,4,3,26,15,3,35.0,1,0,2,10
1,337,6,7,3,2,159,5,0,1,0,2,1,4,10,2,9,5,2.0,4,3,26,31,3,46.0,1,1,2,10
1,330,3,7,3,2,4,86,0,1,0,2,2,4,9,1,9,1,2.0,1,3,26,15,5,46.0,1,1,2,16
1,330,3,7,3,2,4,86,0,1,0,2,2,4,9,1,9,1,2.0,2,4,26,31,5,46.0,1,1,2,16
1,330,3,7,3,2,4,86,0,1,0,2,2,4,9,1,9,1,2.0,2,4,26,31,5,46.0,1,1,2,16
1,331,2,7,3,2,553,224,2,1,0,1,0,4,9,1,0,3,2.0,1,4,26,110,5,26.0,1,0,2,14
1,331,2,7,3,2,553,224,2,1,0,1,0,4,9,1,0,3,2.0,0,6,18,164,5,32.0,1,0,2,14
1,331,2,7,3,2,553,224,2,1,0,1,0,4,9,1,0,3,2.0,0,6,18,164,5,32.0,1,0,2,14
1,344,5,7,3,2,407,101,0,3,0,2,0,4,9,1,0,3,2.0,0,3,26,46,7,62.0,1,0,2,14
1,344,5,7,3,2,407,101,0,3,0,2,0,4,9,1,0,3,2.0,4,4,26,41,5,31.0,1,0,2,14
1,344,5,7,3,2,407,101,0,3,0,2,0,4,9,1,0,3,2.0,4,4,26,41,5,31.0,1,0,2,14
1,322,2,7,3,2,250,61,0,3,1,2,2,4,9,1,6,3,2.0,0,0,26,44,7,30.0,1,0,2,14
1,322,2,7,3,2,250,61,0,3,1,2,2,4,9,1,6,3,2.0,0,3,26,0,5,42.0,1,0,2,14
1,322,2,7,3,2,250,61,0,3,1,2,2,4,9,1,6,3,2.0,0,3,26,0,5,42.0,1,0,2,14
1,323,6,7,3,2,36,191,0,3,0,2,0,4,9,1,5,3,2.0,0,3,26,0,5,42.0,1,0,2,14
1,323,6,7,3,2,36,191,0,3,0,2,0,4,9,1,5,3,2.0,4,4,26,31,5,28.0,1,0,1,16
1,323,6,7,3,2,36,191,0,3,0,2,0,4,9,1,5,3,2.0,0,3,26,46,7,27.0,1,0,2,16
1,336,5,7,3,2,127,259,0,2,1,1,1,4,10,2,8,6,2.0,4,4,26,31,6,29.0,1,0,2,9
1,336,5,7,3,2,127,259,0,2,1,1,1,4,10,2,8,6,2.0,4,4,26,31,6,29.0,1,0,2,9
1,336,5,7,3,2,127,259,0,2,1,1,1,4,10,2,8,6,2.0,4,3,26,46,6,23.0,1,0,2,9
1,313,2,7,3,2,62,259,0,1,1,1,0,4,10,2,8,6,3.0,4,6,26,110,3,38.0,1,1,2,9
1,313,2,7,3,2,62,259,0,1,1,1,0,4,10,2,8,6,3.0,4,3,26,136,3,37.0,1,2,2,9
1,313,2,7,3,2,62,259,0,1,1,1,0,4,10,2,8,6,3.0,4,0,26,15,3,58.0,1,2,2,9
1,337,6,7,3,2,62,34,0,3,0,2,2,4,10,2,8,6,3.0,4,3,26,46,6,22.0,1,0,1,16
1,337,6,7,3,2,62,34,0,3,0,2,2,4,10,2,8,6,3.0,4,3,23,110,3,22.0,1,0,1,16
1,337,6,7,3,2,62,34,0,3,0,2,2,4,10,2,8,6,3.0,1,4,26,123,3,38.0,1,1,2,16
1,330,3,7,3,2,229,141,0,3,1,2,1,4,9,1,0,3,2.0,0,0,26,31,5,24.0,1,1,2,14
1,330,3,7,3,2,229,141,0,3,1,2,1,4,9,1,0,3,2.0,0,4,26,85,5,35.0,2,2,2,14
1,330,3,7,3,2,229,141,0,3,1,2,1,4,9,1,0,3,2.0,0,4,26,85,5,35.0,2,2,2,14
1,331,2,7,3,2,407,296,0,3,0,2,0,4,9,1,8,3,2.0,0,0,6,85,5,46.0,1,0,2,9
1,331,2,7,3,2,407,296,0,3,0,2,0,4,9,1,8,3,2.0,0,2,25,85,5,30.0,1,1,2,9
1,331,2,7,3,2,407,296,0,3,0,2,0,4,9,1,8,3,2.0,0,2,25,85,5,30.0,1,1,2,9
1,344,5,7,3,2,407,268,0,3,0,2,1,4,0,1,5,3,2.0,1,4,26,31,5,57.0,1,1,2,4
1,344,5,7,3,2,407,268,0,3,0,2,1,4,0,1,5,3,2.0,1,0,26,106,5,52.0,2,1,2,4
1,344,5,7,3,2,407,268,0,3,0,2,1,4,0,1,5,3,2.0,1,0,26,106,5,52.0,2,1,2,4
1,322,2,7,3,2,373,268,0,3,1,2,1,4,9,1,5,3,2.0,2,4,26,15,5,42.0,1,0,2,4
1,322,2,7,3,2,373,268,0,3,1,2,1,4,9,1,5,3,2.0,0,3,26,31,5,56.0,1,2,2,4
1,322,2,7,3,2,373,268,0,3,1,2,1,4,9,1,5,3,2.0,0,3,26,31,5,56.0,1,2,2,4
1,323,6,7,3,2,4,61,0,3,1,2,1,3,9,1,5,3,3.0,0,0,26,170,7,40.0,1,2,1,4
1,323,6,7,3,2,4,61,0,3,1,2,1,3,9,1,5,3,3.0,0,3,26,46,7,61.0,1,0,2,16
1,323,6,7,3,2,4,61,0,3,1,2,1,3,9,1,5,3,3.0,0,4,6,31,5,61.0,1,0,2,16
1,336,5,7,3,2,93,29,0,2,1,1,1,4,10,2,5,5,2.0,4,3,26,44,6,38.0,1,0,2,5
1,336,5,7,3,2,93,29,0,2,1,1,1,4,10,2,5,5,2.0,4,6,26,31,3,29.0,1,2,2,5
1,336,5,7,3,2,93,29,0,2,1,1,1,4,10,2,5,5,2.0,1,4,26,85,3,30.0,1,2,2,5
1,313,2,7,3,2,93,39,0,2,0,1,0,4,10,2,8,5,2.0,1,4,26,85,3,30.0,1,2,2,5
1,313,2,7,3,2,93,39,0,2,0,1,0,4,10,2,8,5,2.0,4,0,26,110,3,19.0,1,2,2,16
1,313,2,7,3,2,93,39,0,2,0,1,0,4,10,2,8,5,2.0,4,4,26,140,6,80.0,1,0,2,16
1,337,6,7,3,2,93,112,0,2,0,2,0,8,10,2,9,5,2.0,4,3,26,44,6,57.0,1,0,2,5
1,337,6,7,3,2,93,112,0,2,0,2,0,8,10,2,9,5,2.0,4,6,6,46,3,34.0,1,0,2,5
1,341,4,7,3,2,4,61,0,3,1,2,0,3,9,1,5,3,2.0,0,0,26,123,5,19.0,1,2,2,17
